"","species","subspecies","scientificName","acceptedName","kingdom","phylum","class","order","family","genus","lifeForm","habitat","states","countryCode","origin","taxonomicStatus","nomenclaturalStatus","vernacularName","taxonRank","id"
"185701","Pteroglossus aracari",NA,"Pteroglossus aracari (Linnaeus, 1758)",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","free_living_individual","terrestrial","AL;AM;ES;GO;MA;MG;MT;PA;PE;PR;RJ;SC;SP","BR;GY;SR;VE","native","accepted",NA,"aracari-de-bico-branco","species",229810
"185702","Pteroglossus bitorquatus",NA,"Pteroglossus bitorquatus Vigors, 1826",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","free_living_individual","terrestrial","MA;MT;PA;RO;TO","BO;BR","native","accepted",NA,"aracari-de-pescoco-vermelho","species",229817
"185703","Pteroglossus castanotis",NA,"Pteroglossus castanotis Gould, 1834",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","free_living_individual","terrestrial","AC;AM;MG;PR;RS;SC;SP","AR;BO;BR;CO;PE;PY","native","accepted",NA,"aracari-castanho","species",229821
"185704","Pteroglossus inscriptus",NA,"Pteroglossus inscriptus Swainson, 1822",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","free_living_individual","terrestrial","MA;MT;PA;RO;TO","BO;BR;CO","native","accepted",NA,"aracari-de-bico-riscado","species",229825
"185723","Puffinus lherminieri",NA,"Puffinus lherminieri Lesson, 1839",NA,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","free_living_individual","marine","ES;PE","BM;BR;BS;IN","native","accepted",NA,"pardela-de-asa-larga","species",229950
"185725","Pulsatrix perspicillata",NA,"Pulsatrix perspicillata (Latham, 1790)",NA,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Pulsatrix","free_living_individual","terrestrial","AC;AM;AP;ES;MG;PA;PR;RJ;RO;RR;RS;SC;SP;TO","AR;BO;BR;CO;GY;PY;VE","native","accepted",NA,"murucututu","species",230208
"185729","Pygiptila stellaris",NA,"Pygiptila stellaris (Spix, 1825)",NA,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Pygiptila","free_living_individual","terrestrial","AC;AM;MA;MT;PA;RO;RR","BO;BR;CO;GY;PE;SR;VE","native","accepted",NA,"choca-cantadora","species",228062
"185730","Pygochelidon cyanoleuca",NA,"Pygochelidon cyanoleuca (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Pygochelidon","free_living_individual","terrestrial","BA;ES;MG;PB;PR;RJ;RN;RS;SC;SP","AR;BR;CL;CO;EC;GY;PA;PE;PY;SR;UY;VE","native","accepted",NA,"andorinha-pequena-de-casa","species",227398
"185733","Pyriglena leuconota",NA,"Pyriglena leuconota (Spix, 1824)",NA,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Pyriglena","free_living_individual","terrestrial","MA","BR","native","accepted",NA,"papa-taoca","species",228397
"185734","Pyriglena maura",NA,"Pyriglena maura (Ménétriès, 1835)",NA,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Pyriglena","free_living_individual","terrestrial","MS;MT","BO;BR;PY","native","accepted",NA,NA,"species",228401
"185741","Pyrocephalus rubinus",NA,"Pyrocephalus rubinus (Boddaert, 1783)",NA,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pyrocephalus","free_living_individual","terrestrial","AC;AM;MG;MS;PR;RO;RR;SC","AR;BO;BR;CO;GF;GY;PY;UY;VE","native","accepted",NA,"principe","species",229336
"185742","Pyroderus scutatus",NA,"Pyroderus scutatus (Shaw, 1792)",NA,"Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pyroderus","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BR;PY","native","accepted",NA,"pavo","species",226792
"185762","Pyrrhura frontalis",NA,"Pyrrhura frontalis (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura","free_living_individual","terrestrial","BA;ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"tiriba","species",230100
"185764","Pyrrhura molinae",NA,"Pyrrhura molinae (Massena & Souancé, 1854)",NA,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura","free_living_individual","terrestrial","MS;MT","BR","native","accepted",NA,"tiriba-de-cauda-vermelha","species",230108
"185779","Rallus longirostris",NA,"Rallus longirostris (Boddaert, 1783)",NA,"Animalia","Chordata","Aves","Gruiformes","Rallidae","Rallus","free_living_individual","terrestrial","AL;BA;CE;ES;MA;PA;PB;PE;PI;PR;RJ;RN;SC;SE;SP","BR","native","accepted",NA,"saracura-matraca","species",226680
"185780","Ramphastos toco",NA,"Ramphastos toco Statius Muller, 1776",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Ramphastos","free_living_individual","terrestrial","AM;PA;RS","AR;BO;BR;GY;PE;SR","native","accepted",NA,"tucanucu","species",229833
"185781","Ramphastos tucanus",NA,"Ramphastos tucanus Linnaeus, 1758",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Ramphastos","free_living_individual","terrestrial","AP;MA;MT;PA;RO;RR","BO;BR;CO;EC;VE","native","accepted",NA,"tucano-de-papo-branco","species",229836
"185782","Ramphastos vitellinus",NA,"Ramphastos vitellinus Lichtenstein, 1823",NA,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Ramphastos","free_living_individual","terrestrial","AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PE;PR;RJ;RO;RR;SC;SE;SP","BO;BR;CO;GF;GY;VE","native","accepted",NA,"tucano-de-bico-preto","species",229839
"185783","Ramphocaenus melanurus",NA,"Ramphocaenus melanurus Vieillot, 1819",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Ramphocaenus","free_living_individual","terrestrial","AL;AM;BA;MA;PA;PE;PR;SC;SE;SP","BR;CO;EC;VE","native","accepted",NA,"chirito","species",227810
"185785","Ramphocelus bresilius",NA,"Ramphocelus bresilius (Linnaeus, 1766)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Ramphocelus","free_living_individual","terrestrial","BA;ES;MG;PB;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"tie-sangue","species",228811
"185786","Ramphocelus carbo",NA,"Ramphocelus carbo (Pallas, 1764)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Ramphocelus","free_living_individual","terrestrial","BA;MG;MS;MT;PA;SP;TO","BR;CO;GY;PE","native","accepted",NA,"pipira-vermelha","species",228814
"185787","Ramphotrigon megacephalum",NA,"Ramphotrigon megacephalum (Swainson, 1835)",NA,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Ramphotrigon","free_living_individual","terrestrial","AC;AM;BA;ES;MA;MG;MT;PA;PR;RJ;RO;SC;SP;TO","AR;BO;BR;CO;EC;PE;PY;VE","native","accepted",NA,"maria-cabecuda","species",229443
"185788","Rauenia bonariensis",NA,"Rauenia bonariensis (Gmelin, 1789)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Rauenia","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BR;UY","native","accepted",NA,"sanhaco-papa-laranja","species",228865
"185798","Rhea americana",NA,"Rhea americana (Linnaeus, 1758)",NA,"Animalia","Chordata","Aves","Rheiformes","Rheidae","Rhea","free_living_individual","terrestrial","AL;BA;ES;MG;MS;MT;PB;PE;PI;PR;RJ;RN;RO;RS;SE;SP","BO;BR;PY;UY","native","accepted",NA,"ema","species",230139
"185807","Rhinoclemmys punctularia",NA,"Rhinoclemmys punctularia (Daudin, 1801)",NA,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Rhinoclemmys","free_living_individual;herbivore;predator","freshwater;terrestrial","AM;AP;BA;ES;MA;PA;RJ;RR;TO","BR;GF;GY;SR;TT;VE","native","accepted",NA,NA,"species",51059
"185822","Rhynchocyclus olivaceus",NA,"Rhynchocyclus olivaceus (Temminck, 1820)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Rhynchocyclus","free_living_individual","terrestrial","AL;BA;ES;MA;PA;PE;RJ;SE;TO","BR;CO;EC;PA;PE;VE","native","accepted",NA,"bico-chato-grande","species",227891
"185823","Rhynchotus rufescens",NA,"Rhynchotus rufescens (Temminck, 1815)",NA,"Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Rhynchotus","free_living_individual","terrestrial","AL;AM;BA;CE;ES;MA;MG;MS;MT;PE;PI;PR;RJ;RS;SC;SE;SP","AR;BO;BR;PE;PY","native","accepted",NA,"perdiz","species",230294
"185824","Rhytipterna simplex",NA,"Rhytipterna simplex (Lichtenstein, 1823)",NA,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Rhytipterna","free_living_individual","terrestrial","AC;AL;AM;AP;BA;ES;MA;MG;MT;PA;PB;PE;RJ;RO;RR;SE;SP;TO","BO;BR;CO;EC;GF;GY;PE;SR;VE","native","accepted",NA,"vissia","species",229450
"185828","Rollandia rolland",NA,"Rollandia rolland (Quoy & Gaimard, 1824)",NA,"Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Rollandia","free_living_individual","freshwater","MS;RS","BR;PE;PY","native","accepted",NA,"mergulhao-de-orelha-branca","species",229864
"185834","Rostrhamus sociabilis",NA,"Rostrhamus sociabilis (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rostrhamus","free_living_individual","terrestrial","AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO","BR","native","accepted",NA,"gaviao-caramujeiro","species",225540
"185841","Rupornis magnirostris",NA,"Rupornis magnirostris (Gmelin, 1788)",NA,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","free_living_individual","terrestrial","AM;BA;MT;PR;RS;SC","AR;BO;BR;CO;EC;GY;PE;PY;SR;UY;VE","native","accepted",NA,"gaviao-carijo","species",225543
"185842","Rynchops niger",NA,"Rynchops niger Linnaeus, 1758",NA,"Animalia","Chordata","Aves","Charadriiformes","Rynchopidae","Rynchops","free_living_individual","marine","AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO","AR;BO;BR;CL;CO;EC;GY;PE;PY;SR;UY;VE","native","accepted",NA,"talha-mar","species",226068
"185856","Saltator aurantiirostris",NA,"Saltator aurantiirostris Vieillot, 1817",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","free_living_individual","terrestrial","MS;RS","AR;BO;BR;PY;UY","native","accepted",NA,"bico-duro","species",228697
"185857","Saltator coerulescens",NA,"Saltator coerulescens Vieillot, 1817",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","free_living_individual","terrestrial","AM;AP;BA;MG;MT;PA;PI;RR","AR;BO;BR;CO;EC;GY;PE;PY;UY;VE","native","accepted",NA,"sabia-gonga","species",228700
"185858","Saltator grossus",NA,"Saltator grossus (Linnaeus, 1766)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","free_living_individual","terrestrial","AM;MA;PA;TO","BO;BR;CO;EC;GY;PE;VE","native","accepted",NA,"bico-encarnado","species",228707
"185859","Saltator maximus",NA,"Saltator maximus (Statius Muller, 1776)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","free_living_individual","","AM;MT;PE;RJ","BR","native","accepted",NA,"tempera-viola","species",228710
"185860","Saltator similis",NA,"Saltator similis d'Orbigny & Lafresnaye, 1837",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","free_living_individual","terrestrial","BA;DF;GO;MG;MS;MT;PR;RS;SP;TO","AR;BO;BR;PY;UY","native","accepted",NA,"trinca-ferro","species",228712
"185879","Schiffornis turdina",NA,"Schiffornis turdina (Wied, 1831)",NA,"Animalia","Chordata","Aves","Passeriformes","Tityridae","Schiffornis","free_living_individual","terrestrial","AL;BA;ES;MA;MT;PA;PB;PE","BR","native","accepted",NA,"flautim-marrom","species",228947
"185880","Schistochlamys melanopis",NA,"Schistochlamys melanopis (Latham, 1790)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Schistochlamys","free_living_individual","terrestrial","AL;AP;BA;CE;MA;MT;PA;PB;PE;PI;RJ;RN;RR;SE;SP","BO;BR;CO;GY;PY;VE","native","accepted",NA,"sanhaco-de-coleira","species",228868
"185881","Schoeniophylax phryganophilus",NA,"Schoeniophylax phryganophilus (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Furnariidae","Schoeniophylax","free_living_individual","terrestrial","BA;GO;MG;MS;MT;PI;PR;RS;SC","AR;BO;BR;PY;UY","native","accepted",NA,"bichoita","species",227286
"185883","Sclateria naevia",NA,"Sclateria naevia (Gmelin, 1788)",NA,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Sclateria","free_living_individual","terrestrial","AC;AM;AP;MA;MT;PA","BO;BR;CO;EC;GF;GY;PE;SR;VE","native","accepted",NA,"papa-formiga-do-igarape","species",228430
"185885","Sclerurus caudacutus",NA,"Sclerurus caudacutus (Vieillot, 1816)",NA,"Animalia","Chordata","Aves","Passeriformes","Scleruridae","Sclerurus","free_living_individual","terrestrial","AC;AL;AM;AP;BA;ES;MA;PA;RO","BO;BR;EC;PE;VE","native","accepted",NA,"vira-folha-pardo","species",228021
"185886","Sclerurus macconnelli",NA,"Sclerurus macconnelli Chubb, 1919",NA,"Animalia","Chordata","Aves","Passeriformes","Scleruridae","Sclerurus","free_living_individual","terrestrial","AL;AM;BA;ES;MA;MG;MT;PA;RJ;SE;SP","BR;GY;SR;VE","native","accepted",NA,"vira-folha-de-peito-vermelho","species",228029
"185887","Sclerurus rufigularis",NA,"Sclerurus rufigularis Pelzeln, 1868",NA,"Animalia","Chordata","Aves","Passeriformes","Scleruridae","Sclerurus","free_living_individual","terrestrial","AM;MA;MT;RR","BO;BR;PE","native","accepted",NA,"vira-folha-de-bico-curto","species",228033
"185899","Scotomyias roraimae",NA,"Scotomyias roraimae (Salvin & Godman, 1883)",NA,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Scotomyias","free_living_individual","terrestrial","RR;RS","BR;GY;VE","native","accepted",NA,"felipe-do-tepui","species",229342
"185917","Serpophaga subcristata",NA,"Serpophaga subcristata (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga","free_living_individual","terrestrial","AL;BA;CE;DF;ES;GO;MA;MG;MS;MT;PB;PE;PI;PR;RJ;RN;RS;SC;SE;SP","AR;BO;BR;PY;UY","native","accepted",NA,"alegrinho","species",229209
"185922","Setophaga pitiayumi",NA,"Setophaga pitiayumi (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","free_living_individual","terrestrial","AM;AP;MS;PR;RR;RS;SC","AR;BO;BR;CO;TT;UY;VE","native","accepted",NA,"mariquita","species",227622
"185924","Sicalis citrina",NA,"Sicalis citrina Pelzeln, 1870",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","free_living_individual","terrestrial","AP;MT;PA;PI;PR","BR;CO;GY;SR;VE","native","accepted",NA,"canario-rasteiro","species",228598
"185925","Sicalis columbiana",NA,"Sicalis columbiana Cabanis, 1851",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","free_living_individual","terrestrial","AL;AM;BA;CE;GO;MA;MG;PA;PB;PE;PI;RN;SE;TO","BR","native","accepted",NA,"canario-do-amazonas","species",228601
"185926","Sicalis flaveola",NA,"Sicalis flaveola (Linnaeus, 1766)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","free_living_individual","terrestrial","AM;AP;BA;CE;ES;MA;MG;MS;MT;PA;PE;PI;PR;RJ;RR;RS;SC;SP","AR;BR;CO;GY;JM;PA;PR;PY;TT;UY;VE","native","accepted",NA,"canario-da-terra","species",228604
"185927","Sicalis luteola",NA,"Sicalis luteola (Sparrman, 1789)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sicalis","free_living_individual","terrestrial","AC;AP;BA;MT;PA;RS;SC","AR;BO;BR;CL;CO;GY;PE;SR;UY;VE","native","accepted",NA,"tipio","species",228608
"185937","Sittasomus griseicapillus",NA,"Sittasomus griseicapillus (Vieillot, 1818)",NA,"Animalia","Chordata","Aves","Passeriformes","Dendrocolaptidae","Sittasomus","free_living_individual","terrestrial","AC;AM;AP;BA;CE;ES;GO;MA;MG;MS;MT;PA;PE;RO;RR;TO","AR;BO;BR;CO;EC;GF;GY;PE;PY;SR;UY;VE","native","accepted",NA,"arapacu-verde","species",227008
"185945","Spatula cyanoptera",NA,"Spatula cyanoptera Vieillot, 1816",NA,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","free_living_individual","freshwater","RS","AG;BB;BR;BS;BZ;CA;CR;CU;DM;DO;GD;GT;HN;HT;JM;KN;LC;MV;NI;PA;PE;PY;SV;TT;US;UY;VC","native","accepted",NA,NA,"species",236809
"185946","Spatula versicolor",NA,"Spatula versicolor Vieillot, 1816",NA,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","free_living_individual","freshwater","PR;RS;SC;SP","AR;BO;BR;CL;MV;PY;UY","native","accepted",NA,"marreca-cricri","species",236805
"185954","Spinus magellanicus",NA,"Spinus magellanicus (Vieillot, 1805)",NA,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","free_living_individual","terrestrial","BA;ES;GO;MG;MT;PI;PR;RJ;RS;SC;SP;TO","AR;BO;BR;GY;PY;UY;VE","native","accepted",NA,"pintassilgo","species",227054
"185955","Spizaetus ornatus",NA,"Spizaetus ornatus (Daudin, 1800)",NA,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Spizaetus","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BO;BR;CO;EC;GY;PE;PY;VE","native","accepted",NA,"gaviao-de-penacho","species",225552
"185956","Spizaetus tyrannus",NA,"Spizaetus tyrannus (Wied, 1820)",NA,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Spizaetus","free_living_individual","terrestrial","AC;AM;AP;ES;MG;MS;MT;PA;PR;RJ;RO;RR;RS;SC;SP;TO","AR;BO;BR;BZ;CO;CR;EC;GT;GY;HN;NI;PA;PE;PY;SV;VE","native","accepted",NA,"gaviao-pega-macaco","species",225554
"185958","Sporophila angolensis",NA,"Sporophila angolensis (Linnaeus, 1766)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","AC;AM;AP;BA;GO;MG;MT;PA;PI;PR;RO;RR;RS;SC;SP;TO","AR;BO;BR;CO;EC;GY;PE;PY;TT;VE","native","accepted",NA,"curio","species",228726
"185960","Sporophila caerulescens",NA,"Sporophila caerulescens (Vieillot, 1823)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","BA;ES;GO;MG;MS;MT;RJ","AR;BO;BR;PE;PY;UY","native","accepted",NA,"coleirinho","species",228734
"185961","Sporophila collaris",NA,"Sporophila collaris (Boddaert, 1783)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","BA;GO;MG;MS;PA;RJ;RS;SP;TO","AR;BO;BR;PY;UY","native","accepted",NA,"coleiro-do-brejo","species",228739
"185964","Sporophila leucoptera",NA,"Sporophila leucoptera (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","AM;AP;BA;CE;GO;MA;MS;MT;PA;PB;PI;RJ","AR;BR;PY;SR","native","accepted",NA,"chorao","species",228752
"185966","Sporophila nigricollis",NA,"Sporophila nigricollis (Vieillot, 1823)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","DF;GO;MG;MS;MT;PR;RJ;RN;RS;SC;SP;TO","AR;BO;BR;CO;CR;EC;GY;PA;SR;VE","native","accepted",NA,"baiano","species",228763
"185967","Sporophila plumbea",NA,"Sporophila plumbea (Wied, 1830)",NA,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","free_living_individual","terrestrial","AM;AP;BA;MT;PI;PR;RR;RS;TO","AR;BO;BR;CO;GY;PE;PY;VE","native","accepted",NA,"patativa","species",228768
"185981","Stelgidopteryx ruficollis",NA,"Stelgidopteryx ruficollis (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Stelgidopteryx","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BO;BR;CO;GY;PE;UY;VE","native","accepted",NA,"andorinha-serradora","species",227406
"185990","Stercorarius antarcticus",NA,"Stercorarius antarcticus (Lesson, 1831)",NA,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","free_living_individual","marine","BA;PR;RN;RS;SC;SP","AG;AQ;AR;AU;BR;CL;CN;CO;EC;ES;FJ;GE;GL;GN;GR;HR;ID;IT;KI;LY;MA;MG;MY;NA;NZ;PE;PH;PT;SB;SK;TH;TL;TO;UY;VE;VU;ZA","native","accepted",NA,"mandriao-antartico","species",226133
"185991","Stercorarius longicaudus",NA,"Stercorarius longicaudus Vieillot, 1819",NA,"Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","free_living_individual","marine","BA;CE;PR;RJ;RS;SP","AG;AO;AR;BF;BI;BJ;BR;BW;CA;CF;CI;CM;CV;DJ;DO;EC;EG;EH;ER;ET;GA;GH;GL;GM;GN;GQ;GW;KE;KM;LC;LR;LS;LY;MA;MG;ML;MR;MU;MW;MZ;NA;NE;NG;RU;RW;SC;SD;SL;SN;SO;ST;SZ;TG;TN;TT;TZ;UG;US;VC;WS;ZM;ZW","native","accepted",NA,"mandriao-de-cauda-comprida","species",226138
"185993","Sterna dougallii",NA,"Sterna dougallii Montagu, 1813",NA,"Animalia","Chordata","Aves","Charadriiformes","Sternidae","Sterna","free_living_individual","marine","AL;AM;AP;BA;CE;MA;PR;RN;SE","AG;BB;BR;BS;BZ;CO;CR;CU;DM;DO;EH;GF;GT;GY;HN;HT;JM;KN;LC;MA;MX;NI;PA;SL;SN;SO;SV;TG;TT;TZ;US;VC;VE","native","accepted",NA,"trinta-reis-roseo","species",226169
"185994","Sterna hirundo",NA,"Sterna hirundo Linnaeus, 1758",NA,"Animalia","Chordata","Aves","Charadriiformes","Sternidae","Sterna","free_living_individual","marine","AL;AP;BA;CE;ES;MA;PA;PB;PE;PI;PR;RJ;RN;RS;SC;SE;SP;TO","AD;AE;AF;AG;AL;AO;AR;AT;AU;BA;BB;BD;BE;BF;BG;BI;BJ;BN;BR;BS;BT;BW;BY;BZ;CA;CF;CG;CH;CI;CL;CM;CN;CO;CR;CU;CV;CY;CZ;DE;DJ;DK;DM;DO;EC;EE;EG;EH;ER;ES;ET;FI;FJ;FM;FR;GA;GB;GE;GF;GH;GM;GN;GQ;GR;GT;GW;GY;HN;HR;HT;HU;ID;IE;IL;IN;IQ;IR;IS;IT;JM;JO;JP;KE;KG;KH;KM;KN;KOS;KP;KR;KW;KZ;LA;LB;LC;LI;LK;LR;LS;LT;LU;LV;LY;MA;MD;ME;MG;MH;MK;ML;MN;MR;MT;MU;MV;MX;MY;MZ;NA;NE;NG;NI;NL;NO;NP;NR;NU;NZ;OM;PA;PE;PH;PK;PL;PT;PW;PY;QA;RO;RS;RU;RW;SA;SB;SC;SD;SE;SI;SK;SL;SM;SN;SO;SR;ST;SV;SY;TD;TG;TH;TJ;TL;TN;TO;TR;TT;TV;TZ;US;VC;WS;YE;ZA","native","accepted",NA,"trinta-reis-boreal","species",226172
